;Kingdom;Phylum;Class;Order;Family;Genus
ASV_199;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_200;Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Cyanobium PCC-6307
ASV_201;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_202;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;JTB255 marine benthic group
ASV_203;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_204;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_205;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_206;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;FS142-36B-02
ASV_207;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria
ASV_208;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_209;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_210;Bacteria;Proteobacteria;Gammaproteobacteria;pItb-vmat-80;NA;NA
ASV_211;Bacteria;Chloroflexi;JG30-KF-CM66;NA;NA;NA
ASV_212;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;FS142-36B-02
ASV_213;Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira
ASV_214;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_215;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_216;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Parasediminibacterium
ASV_217;Bacteria;NA;NA;NA;NA;NA
ASV_218;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_219;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_220;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Shewanellaceae;Shewanella
ASV_221;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_222;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;EC94;NA
ASV_223;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria
ASV_224;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_225;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Endozoicomonadaceae;Kistimonas
ASV_226;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_227;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_228;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_229;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_230;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_231;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_232;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_233;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_234;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_235;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_236;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_237;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_238;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_239;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;NA
ASV_240;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_241;Bacteria;Proteobacteria;Gammaproteobacteria;pItb-vmat-80;NA;NA
ASV_242;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_243;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_244;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella
ASV_245;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_247;Bacteria;Proteobacteria;Gammaproteobacteria;pItb-vmat-80;NA;NA
ASV_248;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_249;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_250;Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;NA
ASV_251;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_252;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_253;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans
ASV_254;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_255;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_256;Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;NA;NA
ASV_257;Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;NA;NA
ASV_258;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_259;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;NA
ASV_260;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_261;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Terasakiellaceae;NA
ASV_262;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_263;Bacteria;Nitrospinota;P9X2b3D02;NA;NA;NA
ASV_264;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_265;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;FS142-36B-02
ASV_266;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_267;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_268;Bacteria;AncK6;NA;NA;NA;NA
ASV_269;Bacteria;Proteobacteria;Alphaproteobacteria;AT-s3-44;NA;NA
ASV_270;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_271;Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade III;NA
ASV_272;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_273;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albidovulum
ASV_274;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_275;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;JTB255 marine benthic group
ASV_276;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_277;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_278;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_279;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_280;Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;NA;NA
ASV_281;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_282;Bacteria;Proteobacteria;Gammaproteobacteria;pItb-vmat-80;NA;NA
ASV_283;Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;NA;NA
ASV_284;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_285;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_286;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group
ASV_287;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_288;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_289;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_290;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_291;Bacteria;Acidobacteriota;Subgroup 11;NA;NA;NA
ASV_292;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_293;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_294;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_295;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Endozoicomonadaceae;Endozoicomonas
ASV_296;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_297;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_298;Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;NA
ASV_299;Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira
ASV_300;Bacteria;Acidobacteriota;Subgroup 11;NA;NA;NA
ASV_301;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_302;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_303;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_304;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_305;Bacteria;Proteobacteria;Alphaproteobacteria;Thalassobaculales;Nisaeaceae;OM75 clade
ASV_306;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_307;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_308;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA
ASV_309;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_310;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_311;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_312;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_313;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_314;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Terasakiellaceae;NA
ASV_315;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_316;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Persicirhabdus
ASV_317;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_318;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_319;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_320;Bacteria;Chloroflexi;TK30;NA;NA;NA
ASV_321;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_322;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_323;Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira
ASV_324;Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group;NA;NA
ASV_325;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Terasakiellaceae;NA
ASV_326;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_327;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_328;Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;NA;NA
ASV_329;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_330;Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;NA
ASV_331;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_332;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_333;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_334;Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;NA
ASV_336;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;NA;NA
ASV_337;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_338;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;NA
ASV_339;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_340;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_341;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_342;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_343;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_344;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_345;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_346;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_347;Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionaceae;NA
ASV_348;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_349;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_350;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_351;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_353;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_354;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_355;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA
ASV_356;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_357;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_358;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_359;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;NA
ASV_360;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Endozoicomonadaceae;Kistimonas
ASV_361;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_362;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_363;Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;NA;NA
ASV_364;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade
ASV_365;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_366;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus
ASV_367;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_368;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_370;Bacteria;SAR324 clade(Marine group B);NA;NA;NA;NA
ASV_371;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_372;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_373;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_374;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_375;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Endozoicomonadaceae;Endozoicomonas
ASV_376;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_377;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_378;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_379;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_380;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_381;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_382;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudohongiellaceae;Pseudohongiella
ASV_383;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_384;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_385;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_386;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_387;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Candidatus Methylopumilus
ASV_388;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_389;Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;Elsteraceae;NA
ASV_390;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_391;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_392;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_393;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_394;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_395;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_396;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_397;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_398;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_399;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albidovulum
ASV_400;Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;NA;NA
ASV_401;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_402;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_403;Bacteria;Gemmatimonadota;PAUC43f marine benthic group;NA;NA;NA
ASV_404;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_405;Bacteria;Chloroflexi;TK30;NA;NA;NA
ASV_406;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_407;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_408;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_409;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;OM60(NOR5) clade
ASV_410;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rubripirellula
ASV_411;Bacteria;NA;NA;NA;NA;NA
ASV_412;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_413;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_414;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_415;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_416;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_417;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_418;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_419;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Rurimicrobium
ASV_420;Bacteria;Deinococcota;Deinococci;Deinococcales;Trueperaceae;Truepera
ASV_422;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans
ASV_423;Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;NA
ASV_424;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_425;Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;NA;NA
ASV_426;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_427;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_428;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_429;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_430;Bacteria;Chloroflexi;JG30-KF-CM66;NA;NA;NA
ASV_431;Bacteria;NA;NA;NA;NA;NA
ASV_432;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_433;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_434;Bacteria;NA;NA;NA;NA;NA
ASV_435;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_436;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_438;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_439;Bacteria;NA;NA;NA;NA;NA
ASV_440;Bacteria;NA;NA;NA;NA;NA
ASV_441;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_442;Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;NA;NA
ASV_443;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_444;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_445;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_446;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;NA;NA
ASV_447;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_448;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_449;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_450;Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group;NA;NA
ASV_451;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Malikia
ASV_452;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_453;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_454;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_455;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_456;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_457;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_458;Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;NA
ASV_459;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_460;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_461;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_462;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_463;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_464;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_465;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_466;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_467;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_468;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_469;Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira
ASV_471;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_472;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_473;Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;EF100-94H03;NA
ASV_474;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_475;Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;EF100-94H03;NA
ASV_477;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_478;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_479;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_480;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_481;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_482;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA
ASV_483;Bacteria;Gemmatimonadota;PAUC43f marine benthic group;NA;NA;NA
ASV_484;Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Prochlorococcus MIT9313
ASV_485;Bacteria;NA;NA;NA;NA;NA
ASV_486;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_487;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter
ASV_488;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_489;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_491;Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Synechococcus CC9902
ASV_492;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_493;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_494;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Terasakiellaceae;NA
ASV_495;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_496;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;EC94;NA
ASV_497;Bacteria;NA;NA;NA;NA;NA
ASV_498;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_499;Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ia
ASV_500;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_501;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_502;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_503;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans
ASV_504;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_505;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_506;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_507;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_509;Bacteria;Chloroflexi;TK10;NA;NA;NA
